Date,pihClose,pihVolume,vnetClose,vnetVolume,twouClose,twouVolume,abilClose,abilVolume,xlrnClose,xlrnVolume,acrxClose,acrxVolume,akaoClose,akaoVolume,acrsClose,acrsVolume,admsClose,admsVolume,adapClose,adapVolume,adusClose,adusVolume,iotsClose,iotsVolume,adroClose,adroVolume,aeriClose,aeriVolume,afmdClose,afmdVolume,agrxClose,agrxVolume,agioClose,agioVolume,agncClose,agncVolume,agfsClose,agfsVolume,agfswClose,agfswVolume,aimtClose,aimtVolume,akbaClose,akbaVolume,akerClose,akerVolume,alrmClose,alrmVolume,aldrClose,aldrVolume
2014-02-13,,,24.04,719562.0,,,,,43.99,206066.0,11.75,378020.0,,,,,,,,,25.32,138847.0,,,,,18.54,68484.0,,,,,32.45,140232.0,14.065999999999999,5027354,,,,,,,,,4.6601,24820.0,,,,
2014-02-14,,,23.91,624100.0,,,,,41.75,250544.0,11.71,287739.0,,,,,,,,,25.98,129890.0,,,,,19.26,105201.0,,,,,32.02,128031.0,14.015999999999998,6465777,,,,,,,,,4.81,19170.0,,,,
2014-02-18,,,25.56,1188913.0,,,,,45.61,324248.0,12.21,486302.0,,,,,,,,,26.15,206316.0,,,,,20.68,124436.0,,,,,34.46,229248.0,14.293,8602036,,,,,,,,,4.75,19943.0,,,,
2014-02-19,,,25.92,952697.0,,,,,44.36,161683.0,11.99,441080.0,,,,,,,,,26.24,101547.0,,,,,20.9,98706.0,,,,,32.25,242633.0,14.187999999999999,8987437,,,,,,,,,4.62,21236.0,,,,
2014-02-20,,,26.94,1098874.0,,,,,46.08,189973.0,12.07,528816.0,,,,,,,,,27.26,86575.0,,,,,21.25,50197.0,,,,,32.56,190016.0,14.092,5344176,,,,,,,,,4.86,10581.0,,,,
2014-02-21,,,26.08,683862.0,,,,,47.49,291314.0,12.02,428923.0,,,,,,,,,27.53,124568.0,,,,,21.04,80127.0,,,,,31.97,168318.0,14.004000000000001,9012327,,,,,,,,,4.8,4629.0,,,,
2014-02-24,,,25.82,559033.0,,,,,45.28,314055.0,11.77,419344.0,,,,,,,,,27.72,95252.0,,,,,20.04,124711.0,,,,,30.31,315846.0,14.022,8093870,,,,,,,,,4.85,18571.0,,,,
2014-02-25,,,26.06,857220.0,,,,,46.87,170726.0,12.08,359705.0,,,,,,,,,26.85,199109.0,,,,,20.57,34189.0,,,,,30.19,308597.0,14.075,6956889,,,,,,,,,4.75,17450.0,,,,
2014-02-26,,,25.46,525297.0,,,,,46.9,246484.0,11.78,373728.0,,,,,,,,,27.79,106790.0,,,,,21.33,74461.0,,,,,31.35,352018.0,14.187999999999999,5730131,,,,,,,,,4.63,16942.0,,,,
2014-02-27,,,25.85,766343.0,,,,,47.03,177624.0,12.14,459709.0,,,,,,,,,28.03,122990.0,,,,,24.49,167629.0,,,,,33.48,291639.0,14.232999999999999,4736928,,,,,,,,,5.0,55438.0,,,,
2014-02-28,,,25.99,806870.0,,,,,46.93,179423.0,11.43,619751.0,,,,,,,,,28.76,111092.0,,,,,22.97,178379.0,,,,,31.26,186035.0,14.175,11839265,,,,,,,,,4.97,59591.0,,,,
2014-03-03,,,26.39,663083.0,,,,,48.52,167068.0,11.24,416988.0,,,,,,,,,28.01,80641.0,,,,,23.37,81302.0,,,,,29.48,264462.0,14.373,6758053,,,,,,,,,5.05,17370.0,,,,
2014-03-04,,,29.33,1350715.0,,,,,50.52,234933.0,12.23,1340951.0,,,,,,,,,29.06,108448.0,,,,,24.92,72009.0,,,,,30.95,196205.0,14.364,7953228,,,,,,,,,5.14,66502.0,,,,
2014-03-05,,,27.73,1379959.0,,,,,52.27,181898.0,13.03,962123.0,,,,,,,,,28.71,49902.0,,,,,24.64,41888.0,,,,,31.64,156616.0,14.402000000000001,4674962,,,,,,,,,5.09,66624.0,,,,
2014-03-06,,,27.65,1140104.0,,,,,51.75,168926.0,13.01,959578.0,,,,,,,,,28.49,78392.0,,,,,22.56,204488.0,,,,,39.93,1120404.0,14.342,4837580,,,,,,,,,5.12,18500.0,,,,
2014-03-07,,,26.65,2836439.0,,,,,51.43,182849.0,11.92,1457678.0,,,,,,,,,28.37,106902.0,,,,,21.0,111235.0,,,,,45.45,1334991.0,13.99,10081068,,,,,,,,,5.15,16269.0,,,,
2014-03-10,,,27.89,2054113.0,,,,,50.14,207332.0,11.4,1687731.0,,,,,,,,,28.46,65163.0,,,,,22.31,247975.0,,,,,46.74,983271.0,14.052,5320777,,,,,,,,,5.09,30035.0,,,,
2014-03-11,,,28.18,1378702.0,,,,,47.98,179709.0,11.9,849030.0,,,,,,,,,28.89,113574.0,,,,,22.41,85405.0,,,,,42.96,799569.0,14.004000000000001,4307794,,,,,,,,,4.99,47423.0,,,,
2014-03-12,,,27.41,795250.0,,,,,48.13,139164.0,12.12,569739.0,14.3,3362057.0,,,,,,,29.16,104966.0,,,,,21.91,96382.0,,,,,43.44,486181.0,14.27,5641287,,,,,,,,,5.04,89494.0,,,,
2014-03-13,,,27.17,1046054.0,,,,,45.64,147669.0,12.5,931205.0,16.34,564611.0,,,,,,,23.22,476716.0,,,,,20.7,55300.0,,,,,43.97,330015.0,14.408,10938390,,,,,,,,,4.95,19796.0,,,,
2014-03-14,,,26.84,621426.0,,,,,45.25,254445.0,12.45,528649.0,16.16,206356.0,,,,,,,21.68,253280.0,,,,,20.0,45837.0,,,,,43.4,248844.0,14.345999999999998,4479066,,,,,,,,,4.81,70384.0,,,,
2014-03-17,,,27.8,978899.0,,,,,42.5,258739.0,12.76,968901.0,16.025,150299.0,,,,,,,22.12,126184.0,,,,,20.78,155586.0,,,,,41.77,317710.0,14.308,6178034,,,,,,,,,4.68,55464.0,,,,
2014-03-18,,,30.77,3029683.0,,,,,40.08,1075340.0,13.0,994398.0,17.07,286715.0,,,,,,,22.92,180852.0,,,,,21.89,101234.0,,,,,43.66,245405.0,14.399000000000001,3734121,,,,,,,,,5.07,28000.0,,,,
2014-03-19,,,31.55,2794747.0,,,,,39.8,513987.0,13.0,454792.0,18.2,266362.0,,,,,,,24.69,234573.0,,,,,23.73,131304.0,,,,,44.1,235060.0,14.034,15625600,,,,,,,,,4.95,11566.0,,,,
2014-03-20,,,30.31,1616777.0,,,,,38.92,335690.0,12.94,364175.0,18.65,106899.0,,,,,,,23.53,154649.0,,,,,22.78,89442.0,,,,,45.7,243764.0,13.958,15163655,,,,,,,26.69,4677213.0,5.2,43111.0,,,,
2014-03-21,,,30.0,983434.0,,,,,39.01,438634.0,12.47,821402.0,18.8,104734.0,,,,,,,22.86,198053.0,,,,,22.54,104852.0,,,,,44.46,879206.0,14.293,17681648,,,,,,,23.7,440418.0,4.83,88256.0,,,,
2014-03-24,,,29.22,721551.0,,,,,38.55,264239.0,12.14,596467.0,18.95,240443.0,,,,,,,22.1,103280.0,,,,,20.68,121778.0,,,,,37.47,544603.0,14.129000000000001,7069034,,,,,,,20.2,448561.0,4.7,25436.0,,,,
2014-03-25,,,28.07,776547.0,,,,,38.2,473063.0,12.14,576459.0,18.78,150820.0,,,,,,,21.93,70515.0,,,,,20.2,141611.0,,,,,37.56,309616.0,14.011,6668392,,,,,,,20.0,219904.0,4.85,30289.0,,,,
2014-03-26,,,27.41,628100.0,,,,,36.75,322100.0,11.64,523100.0,18.65,360300.0,,,,,,,22.71,118300.0,,,,,20.6,76300.0,,,,,36.24,208500.0,13.925,9166429,,,,,,,18.96,128900.0,4.8,54300.0,,,,
2014-03-27,,,25.45,1702640.0,,,,,36.31,202011.0,12.11,663729.0,18.03,134608.0,,,,,,,22.35,80383.0,,,,,20.51,62869.0,,,,,36.56,136294.0,13.929,6993599,,,,,,,19.37,115572.0,4.7108,10303.0,,,,
2014-03-28,,,26.78,1471285.0,13.98,9465476.0,,,34.28,337739.0,11.59,549009.0,16.66,74540.0,,,,,,,22.34,77632.0,,,,,21.12,36467.0,,,,,37.02,281828.0,13.925,3751678,,,,,,,20.0,97172.0,4.53,43316.0,,,,
2014-03-31,,,28.7,2272081.0,13.65,560944.0,,,34.5,173302.0,12.01,687718.0,15.46,121231.0,,,,,,,23.05,86807.0,,,,,21.19,127539.0,,,,,39.15,475505.0,14.084000000000001,7055407,,,,,,,19.56,108901.0,4.56,8439.0,,,,
2014-04-01,7.95,641824.0,30.0,1519905.0,14.06,467276.0,,,33.87,168403.0,11.89,472533.0,15.46,282096.0,,,,,,,23.9,76640.0,,,,,22.37,44577.0,,,,,37.38,354013.0,14.182,5943730,,,,,,,20.56,113947.0,3.92,101790.0,,,,
2014-04-02,8.16,228323.0,28.34,1300765.0,15.61,592094.0,,,38.33,974600.0,11.78,371590.0,15.95,169026.0,,,,,,,24.08,73013.0,,,,,21.17,66266.0,,,,,36.58,425164.0,14.09,7947582,,,,,,,21.88,76086.0,4.0701,19587.0,,,,
2014-04-03,8.39,105018.0,26.18,1309481.0,14.15,485209.0,,,37.16,363444.0,10.83,753334.0,15.13,53574.0,,,,,,,23.68,39669.0,,,,,19.97,43733.0,,,,,35.16,319824.0,14.097999999999999,6331864,,,,,,,19.15,77422.0,3.82,24402.0,,,,
2014-04-04,8.69,113618.0,25.6,1242351.0,13.06,415345.0,,,35.96,213806.0,10.4,1181781.0,14.15,71960.0,,,,,,,23.1,58549.0,,,,,19.06,157095.0,,,,,35.48,442841.0,14.293,6885660,,,,,,,18.51,49645.0,3.97,26254.0,,,,
2014-04-07,8.94,60534.0,24.57,2063374.0,12.99,213587.0,,,36.37,410566.0,10.23,824181.0,12.89,242960.0,,,,,,,21.63,151730.0,,,,,18.1,87462.0,,,,,45.35,2685337.0,14.385,6788567,,,,,,,18.0,70146.0,3.85,13019.0,,,,
2014-04-08,8.9,31766.0,25.07,961067.0,13.01,118982.0,,,36.01,631930.0,10.37,554665.0,12.52,114804.0,,,,,,,22.21,117519.0,,,,,19.06,99040.0,,,,,46.9,797774.0,14.466,8288152,,,,,,,18.31,53669.0,3.75,20910.0,,,,
2014-04-09,8.89,50876.0,26.21,655381.0,12.97,140498.0,,,37.83,174597.0,11.32,613054.0,12.75,101186.0,,,,,,,22.45,99507.0,,,,,19.14,147801.0,,,,,48.42,369468.0,14.620999999999999,7164735,,,,,,,18.89,158822.0,3.95,34504.0,,,,
2014-04-10,8.83,22381.0,25.74,1780804.0,13.08,165133.0,,,36.71,618745.0,11.0,1052086.0,12.59,66648.0,,,14.01,2408605.0,,,21.95,136957.0,,,,,17.28,90114.0,,,,,44.84,503949.0,14.630999999999998,6875848,,,,,,,18.48,71406.0,3.75,14570.0,,,,
2014-04-11,8.89,30113.0,24.18,822800.0,12.94,214023.0,,,36.54,308713.0,10.32,677835.0,13.31,120644.0,,,13.0,197173.0,,,21.39,98061.0,,,,,16.96,67143.0,,,,,43.32,439678.0,14.677,5137083,,,,,,,16.86,284422.0,3.81,30759.0,,,,
2014-04-14,9.55,25700.0,25.09,596557.0,12.85,221498.0,,,37.16,299721.0,10.29,579884.0,13.3,54044.0,,,13.6,36478.0,,,20.27,328138.0,,,,,16.54,145362.0,,,,,43.9,215731.0,14.561,6100299,,,,,,,21.14,3065818.0,3.77,24854.0,,,,
2014-04-15,9.49,50367.0,24.33,2215401.0,12.6,401587.0,,,34.5,262570.0,10.1,719119.0,13.14,46159.0,,,13.39,40509.0,,,20.94,101587.0,,,,,14.93,156453.0,,,,,40.0,640722.0,14.561,6762005,,,,,,,22.26,807338.0,3.7,14167.0,,,,
2014-04-16,9.24,5078.0,26.1,1235926.0,12.52,163841.0,,,37.8,353789.0,10.23,545685.0,13.05,64625.0,,,13.2,32300.0,,,21.0,45870.0,,,,,14.91,59386.0,,,,,39.21,332363.0,14.491,5664620,,,,,,,24.7,1394868.0,3.84,14431.0,,,,
2014-04-17,8.95,16700.0,26.2,559440.0,13.06,82241.0,,,38.41,224555.0,10.68,799999.0,13.74,26705.0,,,13.01,24370.0,,,21.92,47517.0,,,,,14.94,119109.0,,,,,40.67,371173.0,14.341,9752627,,,0.55,800.0,,,26.09,676743.0,4.25,54173.0,,,,
2014-04-21,9.31,20095.0,26.57,483109.0,13.1,75552.0,,,36.37,154989.0,11.0,471263.0,14.25,34261.0,,,14.14,9762.0,,,22.34,90820.0,,,,,15.22,80552.0,,,,,41.21,189269.0,14.503,4193966,,,1.25,925.0,,,27.04,362044.0,4.33,21759.0,,,,
2014-04-22,9.26,11240.0,26.91,344864.0,14.17,633712.0,,,35.01,420309.0,11.52,435754.0,13.93,241263.0,,,15.25,42825.0,,,22.6,58094.0,,,,,16.42,57886.0,,,,,47.54,472450.0,14.652999999999999,6491190,,,,,,,25.49,616087.0,4.15,22850.0,,,,
2014-04-23,9.035,13494.0,25.94,466427.0,14.395,137018.0,,,33.42,206828.0,10.89,496280.0,13.25,113288.0,,,15.01,8867.0,,,22.47,75690.0,,,,,16.21,77805.0,,,,,46.34,534544.0,14.67,5196821,,,0.9,100.0,,,24.77,248807.0,4.11,7145.0,,,,
2014-04-24,9.06,5991.0,25.43,778672.0,14.7,95306.0,,,31.85,1931834.0,11.04,513779.0,13.97,68296.0,,,15.98,55037.0,,,22.39,48659.0,,,,,15.95,73879.0,,,,,43.58,1899755.0,14.789000000000001,4628819,,,0.9,270.0,,,22.79,316784.0,3.9,18240.0,,,,
2014-04-25,9.01,12739.0,24.57,856990.0,14.86,100146.0,,,32.5,284438.0,10.34,374204.0,13.38,77193.0,,,15.69,60278.0,,,21.87,60015.0,,,,,14.99,75584.0,,,,,41.02,389480.0,14.924000000000001,6104825,9.794,4692.0,0.75,100.0,,,23.0,282582.0,3.7701,8792.0,,,,
2014-04-28,9.49,26539.0,23.68,777207.0,15.02,258602.0,,,32.42,340898.0,10.37,435178.0,14.18,101307.0,,,15.94,33074.0,,,21.89,48622.0,,,,,15.83,109434.0,,,,,39.56,483087.0,14.802,9991101,9.78,61509.0,0.74,200.0,,,23.0,167858.0,3.8,28140.0,,,,
2014-04-29,9.09,7180.0,25.37,679663.0,14.98,214812.0,,,33.7,178798.0,10.78,359018.0,14.21,99983.0,,,16.0,79967.0,,,21.59,48061.0,,,,,15.61,57806.0,,,,,41.33,358255.0,14.685,12069293,9.79,2405.0,,,,,24.16,117960.0,3.19,134639.0,,,,
2014-04-30,9.05,7970.0,24.02,585798.0,14.92,96851.0,,,34.35,201334.0,10.82,266394.0,14.02,101423.0,,,18.45,148347.0,,,21.62,46329.0,,,,,15.66,49323.0,,,,,42.06,269823.0,14.885,6149577,9.66,600.0,,,,,24.37,117715.0,3.55,27759.0,,,,
2014-05-01,9.1,44271.0,24.2,345306.0,15.34,107258.0,,,34.16,136366.0,10.87,281725.0,14.2,48428.0,,,20.07,164241.0,,,21.75,65946.0,,,,,15.25,77581.0,,,,,43.92,442809.0,14.975999999999999,5316592,9.8,140632.0,0.57,9859.0,,,24.86,84833.0,3.5,7203.0,,,,
2014-05-02,9.1,4769.0,24.49,222829.0,15.18,169053.0,,,33.7,192348.0,10.57,210988.0,13.76,68473.0,,,20.01,111095.0,,,22.0,115656.0,,,,,15.1,45097.0,,,,,43.28,290088.0,14.754000000000001,9408809,9.61,40165.0,,,,,24.01,72235.0,3.56,17164.0,,,,
2014-05-05,9.02,34437.0,24.41,232455.0,15.15,113268.0,,,33.37,263744.0,10.89,226582.0,14.34,118274.0,,,20.0,139348.0,,,22.79,112375.0,,,,,15.42,31894.0,,,,,43.81,173092.0,14.864,4517051,9.84,5459.0,,,,,23.73,108346.0,3.51,8604.0,,,,
2014-05-06,9.05,33093.0,24.22,346090.0,14.85,185292.0,,,31.17,183372.0,10.46,352925.0,13.01,124789.0,,,20.0,89655.0,,,22.65,85267.0,,,,,15.01,46557.0,,,,,42.4,437496.0,14.885,2764730,10.89,2183.0,,,,,22.99,94389.0,3.57,10350.0,,,,
2014-05-07,9.0,14551.0,23.79,986735.0,12.5,423872.0,,,32.69,445575.0,10.34,383370.0,12.54,36943.0,,,19.96,30902.0,,,22.04,89098.0,,,,,14.52,64944.0,,,,,40.78,317355.0,15.14,7137497,10.05,1305.0,,,,,23.04,59966.0,3.53,13348.0,,,,
2014-05-08,9.05,15557.0,23.16,442470.0,12.09,214930.0,,,32.1,194743.0,9.92,595209.0,12.62,74807.0,,,19.37,218943.0,,,21.49,34698.0,,,,,13.76,78140.0,,,,,36.79,558720.0,15.085,7154811,10.24,320.0,,,,,22.88,54218.0,3.76,10100.0,,,10.03,1950841.0
2014-05-09,9.26,28881.0,23.06,764440.0,10.93,257211.0,,,31.87,370899.0,9.76,554706.0,12.53,123847.0,,,19.23,57225.0,,,22.78,59847.0,,,,,14.85,66042.0,,,,,36.58,309935.0,15.14,4512045,9.57,300.0,,,,,22.21,79744.0,3.73,7940.0,,,10.0,88438.0
2014-05-12,9.1,58095.0,26.13,852054.0,10.77,388179.0,,,32.65,277498.0,9.71,432504.0,13.44,81336.0,,,19.15,39175.0,,,23.55,77789.0,,,,,15.32,67031.0,,,,,35.54,373500.0,15.034,6500906,10.24,11319.0,,,,,22.39,179614.0,3.68,23093.0,,,10.15,58975.0
2014-05-13,9.11,7704.0,26.54,685869.0,13.35,603640.0,,,32.74,209248.0,9.6,492596.0,13.33,82431.0,,,19.5,24699.0,,,23.01,177851.0,,,,,15.28,69168.0,,,,,32.89,359891.0,15.062000000000001,5525479,9.8,9430.0,0.78,11300.0,,,23.03,95052.0,3.85,27470.0,,,10.06,172963.0
2014-05-14,9.11,4550.0,26.81,480444.0,13.67,286084.0,,,31.75,295433.0,9.2,597341.0,13.11,95222.0,,,19.37,36598.0,,,22.19,35199.0,,,,,16.57,74230.0,,,,,35.97,461861.0,15.190999999999999,5177905,9.71,3100.0,,,,,22.8,121578.0,3.92,27430.0,,,10.05,60637.0
2014-05-15,9.1899,27627.0,25.86,526564.0,13.46,120809.0,,,31.56,377245.0,8.78,763877.0,12.92,75783.0,,,18.95,36907.0,,,22.22,57104.0,,,,,15.35,42698.0,,,,,33.18,296195.0,15.224,9742446,9.72,23074.0,0.75,6000.0,,,21.52,94979.0,3.78,9553.0,,,10.06,52928.0
2014-05-16,9.38,33580.0,25.85,173655.0,13.5,78690.0,,,31.98,425733.0,8.88,478606.0,13.3,116672.0,,,18.76,17704.0,,,22.04,76468.0,,,,,15.33,50598.0,,,,,33.23,375924.0,15.199000000000002,3807983,9.78,305.0,,,,,21.53,45150.0,3.71,12116.0,,,10.02,22991.0
2014-05-19,9.5,17194.0,25.78,437200.0,13.55,109896.0,,,31.52,379390.0,9.01,429818.0,13.02,45028.0,,,18.26,37590.0,,,22.27,63816.0,,,,,15.55,26715.0,,,,,34.11,319123.0,15.295,3871101,9.85,17146.0,,,,,21.14,85040.0,3.94,12090.0,,,10.06,22537.0
2014-05-20,9.57,18481.0,25.62,630012.0,13.4,96685.0,,,31.76,327329.0,8.82,393927.0,12.45,72065.0,,,18.88,85891.0,,,22.33,69470.0,,,,,15.58,66792.0,,,,,31.86,247506.0,15.238,2883117,9.95,2400.0,,,,,21.34,59981.0,3.84,15311.0,,,10.19,80997.0
2014-05-21,8.9,40693.0,25.89,453819.0,13.58,67785.0,,,29.43,373669.0,8.91,539398.0,12.46,44221.0,,,18.82,72974.0,,,22.52,32480.0,,,,,15.22,42540.0,,,,,32.66,224849.0,15.295,3852485,9.93,205.0,0.7,7500.0,,,22.23,118984.0,3.85,3300.0,,,9.99,96746.0
2014-05-22,8.9,37288.0,26.92,1279904.0,13.34,135237.0,,,31.23,523605.0,9.57,431172.0,12.72,44188.0,,,18.76,60683.0,,,22.91,41224.0,,,,,15.87,686225.0,,,,,33.52,228311.0,15.357000000000001,5890232,9.95,1600.0,,,,,22.93,98675.0,3.98,3064.0,,,10.03,40884.0
2014-05-23,8.99,42804.0,25.87,3012443.0,13.28,109740.0,,,30.66,120234.0,9.16,588816.0,13.48,54881.0,,,18.49,28825.0,,,23.33,33469.0,,,,,15.95,68115.0,,,5.54,3359790.0,33.89,96190.0,15.452,6607445,9.85,19900.0,,,,,22.76,130810.0,3.92,8940.0,,,10.08,7836.0
2014-05-27,8.77,79264.0,25.27,1286833.0,13.63,84113.0,,,31.0,192635.0,9.64,384360.0,13.13,56227.0,,,18.5,103085.0,,,23.74,36478.0,,,,,15.84,52091.0,,,5.55,289985.0,36.14,158374.0,15.59,6720203,9.95,1104.0,,,,,22.88,54459.0,3.85,6325.0,,,9.91,28288.0
2014-05-28,9.0,31296.0,25.37,699273.0,13.59,95542.0,,,30.94,478746.0,9.53,178291.0,13.94,117176.0,,,18.16,64968.0,,,22.59,48026.0,,,,,15.38,61782.0,,,5.8,238240.0,34.55,231064.0,15.501,6166617,9.9,7046.0,,,,,23.02,94585.0,3.85,2391.0,,,10.43,69119.0
2014-05-29,8.8005,9890.0,26.15,722271.0,14.24,68825.0,,,30.21,350586.0,9.37,383632.0,14.16,60866.0,,,18.06,26263.0,,,22.94,72115.0,,,,,15.84,142665.0,,,5.94,211844.0,35.64,133830.0,15.440999999999999,2919301,10.05,45981.0,0.75,1200.0,,,23.61,60305.0,3.98,4450.0,,,10.46,57788.0
2014-05-30,8.81,17004.0,26.96,1765193.0,14.44,91589.0,,,29.68,337148.0,9.2,579516.0,14.03,72270.0,,,17.85,25549.0,,,22.76,73130.0,,,,,15.67,244741.0,,,5.85,172446.0,35.16,383034.0,15.55,6506227,10.68,17894.0,0.73,500.0,,,24.3,120030.0,3.907,12232.0,,,10.74,79783.0
2014-06-02,8.69,16845.0,25.53,895948.0,14.63,73829.0,,,30.0,232834.0,9.18,381445.0,13.7,59196.0,,,17.87,9333.0,,,22.69,34542.0,,,,,15.97,237193.0,,,5.97,97996.0,33.854,247427.0,15.54,3696380,10.21,295.0,,,,,24.65,58658.0,3.7801,3000.0,,,12.26,398732.0
2014-06-03,8.21,62994.0,25.47,609112.0,13.85,91598.0,,,30.0,335933.0,8.82,616665.0,14.05,90544.0,,,17.97,12377.0,,,22.3,35571.0,,,,,15.68,198433.0,,,6.4,236298.0,36.76,490446.0,15.368,4355808,,,,,,,26.31,124892.0,3.8369999999999997,2625.0,,,13.05,337392.0
2014-06-04,8.07,81360.0,24.7,593595.0,13.2,160875.0,,,29.94,184964.0,8.81,496838.0,13.9,137610.0,,,17.57,17105.0,,,23.22,58160.0,,,,,14.8,151108.0,,,6.25,84820.0,38.47,276580.0,15.311,5773950,9.96,1403.0,0.75,5000.0,,,26.37,115854.0,3.99,20433.0,,,13.92,334401.0
2014-06-05,8.05,45455.0,26.0,1160781.0,13.72,85500.0,,,30.23,498385.0,8.75,390676.0,14.27,76135.0,,,18.29,24344.0,,,23.99,50810.0,,,,,15.6,107371.0,,,5.81,76459.0,40.85,292911.0,15.485999999999999,4727419,12.45,505.0,,,,,26.73,91624.0,4.13,19149.0,,,15.49,365202.0
2014-06-06,8.02,75102.0,27.43,1088058.0,14.04,92253.0,,,30.72,282633.0,8.3,1011417.0,13.98,97470.0,,,18.83,35437.0,,,23.72,39825.0,,,,,16.49,357489.0,,,5.89,69363.0,42.79,261393.0,15.57,4859551,10.05,10119.0,0.6,2200.0,,,26.85,141446.0,4.1,9740.0,,,15.72,197870.0
2014-06-09,8.26,566020.0,27.13,895217.0,13.71,84639.0,,,32.2,766151.0,8.59,920463.0,14.97,45084.0,,,19.35,112705.0,,,23.81,42372.0,,,,,16.73,335412.0,,,6.01,51856.0,42.62,349594.0,15.610999999999999,6815598,9.76,8971.0,0.6,13400.0,,,28.31,350573.0,3.9999,38498.0,,,15.5,102127.0
2014-06-10,8.41,1044400.0,26.26,484400.0,13.19,163600.0,,,33.7,403200.0,8.66,533400.0,14.98,63800.0,,,19.47,22800.0,,,23.18,26200.0,,,,,17.19,64900.0,,,6.3,79500.0,43.99,375100.0,15.435,7239880,9.8,53800.0,,,,,28.06,141000.0,3.78,27200.0,,,14.75,87100.0
2014-06-11,8.65,128087.0,26.83,683209.0,14.09,122522.0,,,32.65,273613.0,8.99,858227.0,16.16,129788.0,,,19.32,21164.0,,,23.16,20982.0,,,,,17.55,91349.0,,,6.48,154027.0,44.04,159550.0,15.459000000000001,3808299,9.8,50761.0,,,,,27.57,94796.0,3.8089999999999997,11826.0,,,17.43,377251.0
2014-06-12,8.53,56489.0,25.78,448391.0,13.96,158719.0,,,34.24,383428.0,9.16,678545.0,16.21,125483.0,,,19.65,32233.0,,,22.635,17959.0,,,,,17.51,161713.0,,,6.9,155264.0,44.84,177882.0,15.52,3333775,9.8,3724.0,,,,,27.5,122630.0,3.95,9798.0,,,18.7,138520.0
2014-06-13,8.54,66782.0,25.82,633541.0,14.01,64864.0,,,33.88,289137.0,9.5,686234.0,16.18,72653.0,,,18.72,18727.0,,,21.77,58628.0,,,,,17.41,81163.0,,,6.92,53741.0,47.5,565717.0,15.52,6283034,9.81,150.0,0.6392,500.0,,,27.66,79073.0,3.95,8711.0,,,20.34,262565.0
2014-06-16,8.51,49853.0,26.69,647885.0,13.95,103843.0,,,32.88,440419.0,10.35,1314386.0,15.48,82499.0,,,18.87,17596.0,,,22.04,38116.0,,,,,19.07,170153.0,,,6.78,29151.0,47.27,659563.0,15.501,3166891,9.81,200.0,,,,,26.98,94288.0,3.93,303.0,,,18.57,343849.0
2014-06-17,8.63,95433.0,27.64,851222.0,14.61,140599.0,,,34.1,360209.0,10.7,1177673.0,15.16,88661.0,,,19.5,13307.0,,,21.78,28248.0,,,,,18.65,148887.0,,,7.39,546679.0,47.16,396358.0,15.337,5766892,9.85,3223.0,,,,,26.92,90238.0,3.9,2800.0,,,18.3,131339.0
2014-06-18,8.5,104417.0,29.31,875874.0,14.56,169467.0,,,34.58,280474.0,11.18,826932.0,15.14,66368.0,,,19.59,21306.0,,,21.74,19118.0,,,,,18.87,117306.0,,,7.81,153422.0,47.638000000000005,264073.0,15.374,9418441,9.86,3046.0,,,,,27.8,97222.0,3.91,16133.0,,,17.55,339161.0
2014-06-19,8.7,57281.0,29.5,559656.0,14.79,81759.0,,,34.34,173785.0,10.605,713821.0,15.4,49710.0,,,19.48,42040.0,,,21.92,46027.0,,,,,20.15,358051.0,,,7.89,78298.0,47.59,271484.0,15.55,9630067,9.81,1243.0,,,,,27.28,119487.0,3.61,18606.0,,,17.68,224326.0
2014-06-20,8.28,185218.0,29.47,593551.0,15.35,546456.0,,,34.77,425128.0,10.37,780179.0,15.6,301063.0,,,19.21,149906.0,,,22.12,50020.0,,,,,19.72,175713.0,,,7.65,60789.0,49.5,480172.0,15.55,10248944,9.8,800.0,0.7,100.0,,,29.17,449845.0,3.83,15299.0,,,17.9,273942.0
2014-06-23,8.45,36649.0,29.36,547300.0,16.62,207522.0,,,34.61,243394.0,10.52,674519.0,15.87,111712.0,,,19.31,41001.0,,,22.33,36354.0,,,,,20.59,210922.0,,,10.33,1829120.0,44.02,738584.0,15.675,7400710,9.82,600.0,,,,,28.68,225549.0,3.94,9255.0,,,18.83,217715.0
2014-06-24,8.49,80078.0,29.715,565129.0,16.61,565657.0,,,33.5,189861.0,10.22,600548.0,15.35,78885.0,,,19.42,25019.0,,,22.38,84692.0,,,,,21.03,210445.0,,,10.65,1096978.0,43.88,528161.0,15.645999999999999,4973818,9.88,1323.0,0.7,400.0,,,27.19,121442.0,3.95,7341.0,,,18.32,193628.0
2014-06-25,8.57,52377.0,29.89,497027.0,16.64,191801.0,,,34.67,173607.0,10.03,967741.0,15.49,37876.0,,,19.41,23495.0,,,22.92,29660.0,,,,,26.98,5046026.0,,,10.4,265910.0,43.84,364268.0,15.57,6606388,9.86,2400.0,,,,,28.62,157955.0,4.15,49520.0,,,17.62,129757.0
2014-06-26,8.67,34365.0,30.03,368598.0,16.46,219542.0,,,34.78,178429.0,10.15,420104.0,14.89,110658.0,,,18.65,44173.0,,,22.75,20163.0,,,,,26.98,841693.0,,,9.62,259647.0,44.0,217676.0,15.728,6614495,9.81,2600.0,,,,,29.06,138475.0,4.22,38247.0,,,17.98,87678.0
